symbol,timestamp,price,volume,bid,ask,kinesis_timestamp,sequence_number
JPM,2025-12-26T15:14:19.365361,146.41,6384,146.4,146.43,2025-12-26 15:14:19.465000-06:00,49670264113246220113422590916642986440104686037361491970
AAPL,2025-12-26T15:14:19.426611,137.28,5412,137.26,137.29,2025-12-26 15:14:19.526000-06:00,49670264113246220113422590916649031069202759183235022850
GOOGL,2025-12-26T15:14:19.485951,130.7,6679,130.68,130.71,2025-12-26 15:14:19.582000-06:00,49670264113246220113422590916651448920841988441584435202
MSFT,2025-12-26T15:14:19.540234,344.87,3581,344.84,344.91,2025-12-26 15:14:19.640000-06:00,49670264113246220113422590916653866772481217699933847554
AMZN,2025-12-26T15:14:19.599588,129.09,8694,129.07,129.1,2025-12-26 15:14:19.698000-06:00,49670264113246220113422590916656284624120446958283259906
JPM,2025-12-26T15:14:19.656944,145.96,1296,145.95,145.98,2025-12-26 15:14:19.755000-06:00,49670264113246220113422590916658702475759676216632672258
AAPL,2025-12-26T15:14:19.715644,136.79,8476,136.78,136.81,2025-12-26 15:14:19.811000-06:00,49670264113246220113422590916659911401579290845807378434
GOOGL,2025-12-26T15:14:19.770864,130.41,9188,130.4,130.42,2025-12-26 15:14:19.880000-06:00,49670264113246220113422590916661120327398905543701561346
MSFT,2025-12-26T15:14:19.839087,347.57,3546,347.54,347.6,2025-12-26 15:14:19.934000-06:00,49670264113246220113422590916668373882316593318749798402
AMZN,2025-12-26T15:14:19.895272,129.53,5100,129.51,129.54,2025-12-26 15:14:19.996000-06:00,49670264113246220113422590916672000659775437206273916930
JPM,2025-12-26T15:14:19.956408,146.38,5483,146.37,146.4,2025-12-26 15:14:20.051000-06:00,49670264113246220113422590916674418511414666464623329282
AAPL,2025-12-26T15:14:20.009285,137.56,6162,137.54,137.57,2025-12-26 15:14:20.109000-06:00,49670264113246220113422590916676836363053895722972741634
GOOGL,2025-12-26T15:14:20.068253,131.18,5013,131.16,131.19,2025-12-26 15:14:20.167000-06:00,49670264113246220113422590916682880992151968868846272514
MSFT,2025-12-26T15:14:20.126074,348.6,7096,348.56,348.63,2025-12-26 15:14:20.228000-06:00,49670264113246220113422590916686507769610812756370391042
AMZN,2025-12-26T15:14:20.186935,130.15,2926,130.14,130.17,2025-12-26 15:14:20.284000-06:00,49670264113246220113422590916693761324528500531418628098
JPM,2025-12-26T15:14:20.241684,146.51,8319,146.49,146.52,2025-12-26 15:14:20.340000-06:00,49670264113246220113422590916703432731085417564816277506
AAPL,2025-12-26T15:14:20.344512,138.32,7654,138.31,138.34,2025-12-26 15:14:20.444000-06:00,49670264113246220113422590916704641656905032193990983682
GOOGL,2025-12-26T15:14:20.403538,130.25,6280,130.24,130.26,2025-12-26 15:14:20.506000-06:00,49670264113246220113422590916713104137642334598213926914
MSFT,2025-12-26T15:14:20.463900,351.23,6531,351.19,351.26,2025-12-26 15:14:20.561000-06:00,49670264113246220113422590916715521989281563856563339266
AMZN,2025-12-26T15:14:20.520790,130.38,8127,130.37,130.4,2025-12-26 15:14:20.624000-06:00,49670264113246220113422590916725193395838480889960988674
JPM,2025-12-26T15:14:20.581635,147.03,9198,147.02,147.05,2025-12-26 15:14:20.680000-06:00,49670264113246220113422590916727611247477710148310401026
AAPL,2025-12-26T15:14:20.638890,138.59,1668,138.58,138.61,2025-12-26 15:14:20.738000-06:00,49670264113246220113422590916730029099116939406659813378
GOOGL,2025-12-26T15:14:20.696853,130.97,3328,130.96,130.99,2025-12-26 15:14:20.794000-06:00,49670264113246220113422590916732446950756168665009225730
MSFT,2025-12-26T15:14:20.751874,351.73,5735,351.69,351.76,2025-12-26 15:14:20.849000-06:00,49670264113246220113422590916737282654034627319147003906
AMZN,2025-12-26T15:14:20.809814,131.19,6580,131.18,131.21,2025-12-26 15:14:20.912000-06:00,49670264113246220113422590916740909431493471206671122434
JPM,2025-12-26T15:14:20.869938,147.96,5117,147.95,147.97,2025-12-26 15:14:20.967000-06:00,49670264113246220113422590916746954060591544352544653314
AAPL,2025-12-26T15:14:20.925612,137.58,7882,137.57,137.59,2025-12-26 15:14:21.029000-06:00,49670264113246220113422590916752998689689617498418184194
GOOGL,2025-12-26T15:14:20.990790,130.72,1884,130.71,130.73,2025-12-26 15:14:21.090000-06:00,49670264113246220113422590916759043318787690644291715074
MSFT,2025-12-26T15:14:21.047934,352.08,8882,352.04,352.11,2025-12-26 15:14:21.143000-06:00,49670264113246220113422590916762670096246534531815833602
AMZN,2025-12-26T15:14:21.103431,130.23,7706,130.22,130.24,2025-12-26 15:14:21.200000-06:00,49670264113246220113422590916769923651164222306864070658
JPM,2025-12-26T15:14:21.159133,146.98,8536,146.96,146.99,2025-12-26 15:14:21.254000-06:00,49670264113246220113422590916773550428623066194388189186
AAPL,2025-12-26T15:14:21.214677,136.76,3796,136.75,136.77,2025-12-26 15:14:21.312000-06:00,49670264113246220113422590916775968280262295452737601538
GOOGL,2025-12-26T15:14:21.276712,130.13,2590,130.12,130.14,2025-12-26 15:14:21.374000-06:00,49670264113246220113422590916778386131901524711087013890
MSFT,2025-12-26T15:14:21.332542,351.92,2584,351.88,351.95,2025-12-26 15:14:21.430000-06:00,49670264113246220113422590916780803983540753969436426242
AMZN,2025-12-26T15:14:21.387708,130.31,9598,130.3,130.33,2025-12-26 15:14:21.486000-06:00,49670264113246220113422590916783221835179983227785838594
JPM,2025-12-26T15:14:21.444036,147.99,1795,147.97,148.0,2025-12-26 15:14:21.542000-06:00,49670264113246220113422590916789266464278056373659369474
AAPL,2025-12-26T15:14:21.503320,137.32,7790,137.31,137.33,2025-12-26 15:14:21.600000-06:00,49670264113246220113422590916797728945015358777882312706
GOOGL,2025-12-26T15:14:21.558420,129.75,4444,129.74,129.77,2025-12-26 15:14:21.661000-06:00,49670264113246220113422590916801355722474202665406431234
MSFT,2025-12-26T15:14:21.619065,351.02,2337,350.99,351.06,2025-12-26 15:14:21.718000-06:00,49670264113246220113422590916803773574113431923755843586
AMZN,2025-12-26T15:14:21.678929,130.8,8212,130.79,130.81,2025-12-26 15:14:21.781000-06:00,49670264113246220113422590916808609277391890440454668290
JPM,2025-12-26T15:14:21.739927,149.09,2508,149.07,149.1,2025-12-26 15:14:21.835000-06:00,49670264113246220113422590916809818203211505069629374466
AAPL,2025-12-26T15:14:21.793798,136.94,2850,136.93,136.95,2025-12-26 15:14:21.895000-06:00,49670264113246220113422590916815862832309578215502905346
GOOGL,2025-12-26T15:14:21.853773,128.48,4605,128.47,128.49,2025-12-26 15:14:21.951000-06:00,49670264113246220113422590916819489609768422103027023874
MSFT,2025-12-26T15:14:21.909937,348.29,5087,348.26,348.33,2025-12-26 15:14:22.007000-06:00,49670264113246220113422590916827952090505724507249967106
AMZN,2025-12-26T15:14:21.966581,131.8,5241,131.79,131.82,2025-12-26 15:14:22.064000-06:00,49670264113246220113422590916830369942144953765599379458
JPM,2025-12-26T15:14:22.023894,150.03,9852,150.01,150.04,2025-12-26 15:14:22.122000-06:00,49670264113246220113422590916831578867964568394774085634
AAPL,2025-12-26T15:14:22.080295,137.97,2188,137.95,137.98,2025-12-26 15:14:22.179000-06:00,49670264113246220113422590916833996719603797653123497986
GOOGL,2025-12-26T15:14:22.137254,127.66,2910,127.65,127.67,2025-12-26 15:14:22.242000-06:00,49670264113246220113422590916840041348701870798997028866
MSFT,2025-12-26T15:14:22.200705,348.05,6155,348.02,348.09,2025-12-26 15:14:22.300000-06:00,49670264113246220113422590916842459200341100126065917954
AMZN,2025-12-26T15:14:22.258315,131.21,3258,131.19,131.22,2025-12-26 15:14:22.354000-06:00,49670264113246220113422590916850921681078402530288861186
JPM,2025-12-26T15:14:22.312109,150.84,4571,150.82,150.85,2025-12-26 15:14:22.410000-06:00,49670264113246220113422590916863010939274548822035922946
AAPL,2025-12-26T15:14:22.369183,138.59,3959,138.58,138.6,2025-12-26 15:14:22.462000-06:00,49670264113246220113422590916866637716733392709560041474
GOOGL,2025-12-26T15:14:22.420244,128.64,6675,128.63,128.65,2025-12-26 15:14:22.516000-06:00,49670264113246220113422590916869055568372621967909453826
MSFT,2025-12-26T15:14:22.474382,346.48,9892,346.45,346.52,2025-12-26 15:14:22.570000-06:00,49670264113246220113422590916873891271651080484608278530
AMZN,2025-12-26T15:14:22.529709,130.96,2063,130.95,130.97,2025-12-26 15:14:22.626000-06:00,49670264113246220113422590916875100197470695113782984706
JPM,2025-12-26T15:14:22.591048,150.61,8626,150.6,150.63,2025-12-26 15:14:22.690000-06:00,49670264113246220113422590916889607307306070663879458818
AAPL,2025-12-26T15:14:22.649219,137.75,8875,137.73,137.76,2025-12-26 15:14:22.767000-06:00,49670264113246220113422590916894443010584529180578283522
GOOGL,2025-12-26T15:14:22.728348,127.63,9914,127.61,127.64,2025-12-26 15:14:22.829000-06:00,49670264113246220113422590916904114417141446213975932930
MSFT,2025-12-26T15:14:22.787796,343.1,6458,343.06,343.13,2025-12-26 15:14:22.880000-06:00,49670264113246220113422590916912576897878748618198876162
AMZN,2025-12-26T15:14:22.838334,131.85,2826,131.84,131.86,2025-12-26 15:14:22.934000-06:00,49670264113246220113422590916919830452796436393247113218
JPM,2025-12-26T15:14:22.892845,151.44,6516,151.42,151.45,2025-12-26 15:14:22.987000-06:00,49670264113246220113422590916922248304435665651596525570
AAPL,2025-12-26T15:14:22.945949,138.2,9955,138.19,138.22,2025-12-26 15:14:23.042000-06:00,49670264113246220113422590916924666156074894909945937922
GOOGL,2025-12-26T15:14:23.001518,126.58,9270,126.57,126.59,2025-12-26 15:14:23.099000-06:00,49670264113246220113422590916935546488451426572518293506
MSFT,2025-12-26T15:14:23.059630,340.75,1283,340.71,340.78,2025-12-26 15:14:23.157000-06:00,49670264113246220113422590916939173265910270460042412034
AMZN,2025-12-26T15:14:23.116883,130.71,6089,130.7,130.72,2025-12-26 15:14:23.213000-06:00,49670264113246220113422590916942800043369114347566530562
JPM,2025-12-26T15:14:23.171658,150.8,7204,150.78,150.81,2025-12-26 15:14:23.270000-06:00,49670264113246220113422590916947635746647572864265355266
AAPL,2025-12-26T15:14:23.229593,138.23,8392,138.22,138.25,2025-12-26 15:14:23.330000-06:00,49670264113246220113422590916954889301565260639313592322
GOOGL,2025-12-26T15:14:23.288971,126.15,6157,126.13,126.16,2025-12-26 15:14:23.387000-06:00,49670264113246220113422590916965769633941792301885947906
MSFT,2025-12-26T15:14:23.345749,343.66,6266,343.63,343.69,2025-12-26 15:14:23.442000-06:00,49670264113246220113422590916970605337220250818584772610
AMZN,2025-12-26T15:14:23.402689,130.28,2898,130.27,130.29,2025-12-26 15:14:23.500000-06:00,49670264113246220113422590916975441040498709335283597314
JPM,2025-12-26T15:14:23.458682,151.28,6640,151.27,151.3,2025-12-26 15:14:23.554000-06:00,49670264113246220113422590916977858892137938593633009666
AAPL,2025-12-26T15:14:23.514232,138.87,1595,138.86,138.89,2025-12-26 15:14:23.611000-06:00,49670264113246220113422590916979067817957553222807715842
GOOGL,2025-12-26T15:14:23.571627,124.95,8082,124.94,124.96,2025-12-26 15:14:23.668000-06:00,49670264113246220113422590916980276743777167851982422018
MSFT,2025-12-26T15:14:23.626292,344.46,6820,344.43,344.5,2025-12-26 15:14:23.725000-06:00,49670264113246220113422590916983903521236011739506540546
AMZN,2025-12-26T15:14:23.684247,130.44,5484,130.42,130.45,2025-12-26 15:14:23.782000-06:00,49670264113246220113422590916986321372875241066575429634
JPM,2025-12-26T15:14:23.742530,150.46,1554,150.45,150.48,2025-12-26 15:14:23.839000-06:00,49670264113246220113422590916988739224514470324924841986
AAPL,2025-12-26T15:14:23.799299,138.27,7845,138.25,138.28,2025-12-26 15:14:23.895000-06:00,49670264113246220113422590916993574927792928841623666690
GOOGL,2025-12-26T15:14:23.855429,123.93,3276,123.92,123.95,2025-12-26 15:14:23.952000-06:00,49670264113246220113422590916994783853612543470798372866
MSFT,2025-12-26T15:14:23.912174,346.13,1234,346.1,346.17,2025-12-26 15:14:24.008000-06:00,49670264113246220113422590917003246334349845875021316098
AMZN,2025-12-26T15:14:23.969403,130.2,1656,130.19,130.22,2025-12-26 15:14:24.065000-06:00,49670264113246220113422590917010499889267533650069553154
JPM,2025-12-26T15:14:24.023206,151.28,3019,151.27,151.3,2025-12-26 15:14:24.121000-06:00,49670264113246220113422590917011708815087148279244259330
AAPL,2025-12-26T15:14:24.078698,139.47,7954,139.46,139.49,2025-12-26 15:14:24.176000-06:00,49670264113246220113422590917015335592545992166768377858
GOOGL,2025-12-26T15:14:24.134069,124.12,1723,124.11,124.14,2025-12-26 15:14:24.229000-06:00,49670264113246220113422590917018962370004836054292496386
MSFT,2025-12-26T15:14:24.187895,348.85,7902,348.82,348.89,2025-12-26 15:14:24.291000-06:00,49670264113246220113422590917020171295824450683467202562
AMZN,2025-12-26T15:14:24.249881,130.85,5822,130.84,130.87,2025-12-26 15:14:24.350000-06:00,49670264113246220113422590917023798073283294570991321090
JPM,2025-12-26T15:14:24.308751,151.96,6546,151.95,151.98,2025-12-26 15:14:24.408000-06:00,49670264113246220113422590917026215924922523829340733442
AAPL,2025-12-26T15:14:24.367742,139.98,1183,139.97,139.99,2025-12-26 15:14:24.464000-06:00,49670264113246220113422590917027424850742138458515439618
GOOGL,2025-12-26T15:14:24.422511,123.08,6335,123.07,123.1,2025-12-26 15:14:24.522000-06:00,49670264113246220113422590917028633776561753087690145794
MSFT,2025-12-26T15:14:24.484730,346.92,9345,346.89,346.96,2025-12-26 15:14:24.583000-06:00,49670264113246220113422590917034678405659826233563676674
AMZN,2025-12-26T15:14:24.540891,129.61,2205,129.59,129.62,2025-12-26 15:14:24.642000-06:00,49670264113246220113422590917035887331479440862738382850
JPM,2025-12-26T15:14:24.599897,151.78,5763,151.76,151.79,2025-12-26 15:14:24.696000-06:00,49670264113246220113422590917037096257299055491913089026
AAPL,2025-12-26T15:14:24.654115,139.98,2272,139.97,139.99,2025-12-26 15:14:24.750000-06:00,49670264113246220113422590917039514108938284750262501378
GOOGL,2025-12-26T15:14:24.707948,122.66,5980,122.65,122.67,2025-12-26 15:14:24.804000-06:00,49670264113246220113422590917043140886397128637786619906
MSFT,2025-12-26T15:14:24.761352,345.37,7884,345.34,345.41,2025-12-26 15:14:24.858000-06:00,49670264113246220113422590917045558738036357896136032258
AMZN,2025-12-26T15:14:24.816224,129.26,3882,129.25,129.28,2025-12-26 15:14:24.912000-06:00,49670264113246220113422590917047976589675587154485444610
JPM,2025-12-26T15:14:24.870216,151.8,5192,151.79,151.82,2025-12-26 15:14:24.966000-06:00,49670264113246220113422590917050394441314816412834856962
AAPL,2025-12-26T15:14:24.924966,140.32,9656,140.31,140.34,2025-12-26 15:14:25.025000-06:00,49670264113246220113422590917056439070412889558708387842
GOOGL,2025-12-26T15:14:24.983236,123.19,8586,123.18,123.2,2025-12-26 15:14:25.082000-06:00,49670264113246220113422590917058856922052118817057800194
MSFT,2025-12-26T15:14:25.040529,345.52,5727,345.48,345.55,2025-12-26 15:14:25.137000-06:00,49670264113246220113422590917061274773691348075407212546
AMZN,2025-12-26T15:14:25.095296,129.8,2093,129.79,129.82,2025-12-26 15:14:25.191000-06:00,49670264113246220113422590917066110476969806592106037250
JPM,2025-12-26T15:14:25.148331,152.87,9624,152.85,152.88,2025-12-26 15:14:25.242000-06:00,49670264113246220113422590917068528328609035987894403074
AAPL,2025-12-26T15:14:25.199803,140.77,2882,140.76,140.78,2025-12-26 15:14:25.296000-06:00,49670264113246220113422590917069737254428650617069109250
GOOGL,2025-12-26T15:14:25.253792,123.09,6504,123.08,123.1,2025-12-26 15:14:25.352000-06:00,49670264113246220113422590917070946180248265246243815426
MSFT,2025-12-26T15:14:25.310632,344.57,6986,344.54,344.61,2025-12-26 15:14:25.407000-06:00,49670264113246220113422590917075781883526723762942640130
AMZN,2025-12-26T15:14:25.365717,129.12,2945,129.11,129.14,2025-12-26 15:14:25.464000-06:00,49670264113246220113422590917095124696640557829737938946
JPM,2025-12-26T15:14:25.423565,152.18,7744,152.16,152.19,2025-12-26 15:14:25.524000-06:00,49670264113246220113422590917097542548279787088087351298
AAPL,2025-12-26T15:14:25.482694,141.8,5648,141.78,141.81,2025-12-26 15:14:25.582000-06:00,49670264113246220113422590917102378251558245604786176002
GOOGL,2025-12-26T15:14:25.540653,122.77,4028,122.76,122.79,2025-12-26 15:14:25.639000-06:00,49670264113246220113422590917112049658115162638183825410
MSFT,2025-12-26T15:14:25.598628,341.92,2776,341.89,341.96,2025-12-26 15:14:25.698000-06:00,49670264113246220113422590917116885361393621154882650114
AMZN,2025-12-26T15:14:25.655625,128.24,8179,128.23,128.25,2025-12-26 15:14:25.756000-06:00,49670264113246220113422590917119303213032850413232062466
JPM,2025-12-26T15:14:25.714300,150.98,9789,150.97,151.0,2025-12-26 15:14:25.813000-06:00,49670264113246220113422590917124138916311308929930887170
AAPL,2025-12-26T15:14:25.772301,141.25,3350,141.24,141.27,2025-12-26 15:14:25.867000-06:00,49670264113246220113422590917125347842130923559105593346
GOOGL,2025-12-26T15:14:25.826107,121.75,2835,121.73,121.76,2025-12-26 15:14:25.922000-06:00,49670264113246220113422590917126556767950538188280299522
MSFT,2025-12-26T15:14:25.880234,339.5,3963,339.46,339.53,2025-12-26 15:14:25.976000-06:00,49670264113246220113422590917128974619589767446629711874
AMZN,2025-12-26T15:14:25.937815,127.59,4063,127.58,127.61,2025-12-26 15:14:26.034000-06:00,49670264113246220113422590917131392471228996704979124226
JPM,2025-12-26T15:14:25.993823,151.12,8217,151.11,151.14,2025-12-26 15:14:26.089000-06:00,49670264113246220113422590917135019248687840592503242754
AAPL,2025-12-26T15:14:26.047967,140.51,8108,140.49,140.52,2025-12-26 15:14:26.145000-06:00,49670264113246220113422590917136228174507455221677948930
GOOGL,2025-12-26T15:14:26.102828,122.85,4046,122.84,122.86,2025-12-26 15:14:26.196000-06:00,49670264113246220113422590917141063877785913807096250370
MSFT,2025-12-26T15:14:26.153734,342.67,1816,342.64,342.71,2025-12-26 15:14:26.251000-06:00,49670264113246220113422590917144690655244757694620368898
AMZN,2025-12-26T15:14:26.212589,128.37,5638,128.36,128.38,2025-12-26 15:14:26.310000-06:00,49670264113246220113422590917148317432703601582144487426
JPM,2025-12-26T15:14:26.268702,151.54,4889,151.53,151.56,2025-12-26 15:14:26.361000-06:00,49670264113246220113422590917149526358523216211319193602
AAPL,2025-12-26T15:14:26.319399,141.42,2200,141.4,141.43,2025-12-26 15:14:26.414000-06:00,49670264113246220113422590917155570987621289357192724482
